personna; day ; event; time
cadre;2016-9-16;shower_on;7:36
cadre;2016-9-16;shower_off;7:40
cadre;2016-9-16;toothbrush;7:42
cadre;2016-9-17;door;10:00
cadre;2016-9-17;light_off;9:58
cadre;2016-9-17;tv_off;9:55
cadre;2016-9-17;clock;8:30
cadre;2016-9-17;heater;8:0
cadre;2016-9-17;light_on;8:31
cadre;2016-9-17;coffee;8:47
cadre;2016-9-17;tv_on;8:47
cadre;2016-9-17;shower_on;9:9
cadre;2016-9-17;shower_off;9:22
cadre;2016-9-17;toothbrush;9:24
cadre;2016-9-18;door;10:00
cadre;2016-9-18;light_off;9:58
cadre;2016-9-18;tv_off;9:55
cadre;2016-9-18;clock;8:30
cadre;2016-9-18;heater;8:0
cadre;2016-9-18;light_on;8:31
cadre;2016-9-18;coffee;8:47
cadre;2016-9-18;tv_on;8:47
cadre;2016-9-18;shower_on;9:13
cadre;2016-9-18;shower_off;9:22
cadre;2016-9-18;toothbrush;9:24
cadre;2016-9-19;door;7:15
cadre;2016-9-19;light_off;7:13
cadre;2016-9-19;clock;6:15
cadre;2016-9-19;heater;5:45
cadre;2016-9-19;light_on;6:16
cadre;2016-9-19;coffee;6:27
cadre;2016-9-19;shower_on;6:37
cadre;2016-9-19;shower_off;6:44
cadre;2016-9-19;toothbrush;6:46
cadre;2016-9-20;door;7:15
cadre;2016-9-20;light_off;7:13
cadre;2016-9-20;clock;6:15
cadre;2016-9-20;heater;5:45
cadre;2016-9-20;light_on;6:16
cadre;2016-9-20;coffee;6:23
cadre;2016-9-20;shower_on;6:33
cadre;2016-9-20;shower_off;6:39
cadre;2016-9-20;toothbrush;6:41
cadre;2016-9-21;door;9:15
cadre;2016-9-21;meeting_happens;9:55
cadre;2016-9-21;light_off;9:13
cadre;2016-9-21;clock;8:15
cadre;2016-9-21;heater;7:45
cadre;2016-9-21;light_on;8:16
cadre;2016-9-21;coffee;8:31
cadre;2016-9-21;shower_on;8:40
cadre;2016-9-21;shower_off;8:47
cadre;2016-9-21;toothbrush;8:49
cadre;2016-9-22;door;7:30
cadre;2016-9-22;light_off;7:28
cadre;2016-9-22;clock;6:30
cadre;2016-9-22;heater;6:0
cadre;2016-9-22;light_on;6:31
cadre;2016-9-22;coffee;6:39
cadre;2016-9-22;shower_on;6:49
cadre;2016-9-22;shower_off;6:55
cadre;2016-9-22;toothbrush;6:57
cadre;2016-9-23;door;7:30
cadre;2016-9-23;light_off;7:28
cadre;2016-9-23;clock;6:30
cadre;2016-9-23;heater;6:0
cadre;2016-9-23;light_on;6:31
cadre;2016-9-23;coffee;6:39
cadre;2016-9-23;shower_on;6:48
cadre;2016-9-23;shower_off;6:53
cadre;2016-9-23;toothbrush;6:55
cadre;2016-9-24;door;9:00
cadre;2016-9-24;light_off;8:58
cadre;2016-9-24;tv_off;8:55
cadre;2016-9-24;clock;7:30
cadre;2016-9-24;heater;7:0
cadre;2016-9-24;light_on;7:31
cadre;2016-9-24;coffee;7:48
cadre;2016-9-24;tv_on;7:48
cadre;2016-9-24;shower_on;8:18
cadre;2016-9-24;shower_off;8:26
cadre;2016-9-24;toothbrush;8:28
cadre;2016-9-25;door;9:00
cadre;2016-9-25;light_off;8:58
cadre;2016-9-25;tv_off;8:55
cadre;2016-9-25;clock;7:30
cadre;2016-9-25;heater;7:0
cadre;2016-9-25;light_on;7:31
cadre;2016-9-25;coffee;7:44
cadre;2016-9-25;tv_on;7:44
cadre;2016-9-25;shower_on;8:17
cadre;2016-9-25;shower_off;8:30
cadre;2016-9-25;toothbrush;8:32
cadre;2016-9-26;door;7:45
cadre;2016-9-26;light_off;7:43
cadre;2016-9-26;clock;6:45
cadre;2016-9-26;heater;6:15
cadre;2016-9-26;light_on;6:46
cadre;2016-9-26;coffee;6:55
cadre;2016-9-26;shower_on;7:5
cadre;2016-9-26;shower_off;7:9
cadre;2016-9-26;toothbrush;7:11
cadre;2016-9-27;door;8:15
cadre;2016-9-27;light_off;8:13
cadre;2016-9-27;clock;7:15
cadre;2016-9-27;heater;6:45
cadre;2016-9-27;light_on;7:16
cadre;2016-9-27;coffee;7:24
cadre;2016-9-27;shower_on;7:33
cadre;2016-9-27;shower_off;7:39
cadre;2016-9-27;toothbrush;7:41
cadre;2016-9-28;door;7:45
cadre;2016-9-28;light_off;7:43
cadre;2016-9-28;clock;6:45
cadre;2016-9-28;heater;6:15
cadre;2016-9-28;light_on;6:46
cadre;2016-9-28;coffee;6:57
cadre;2016-9-28;shower_on;7:5
cadre;2016-9-28;shower_off;7:9
cadre;2016-9-28;toothbrush;7:11
cadre;2016-9-29;door;8:0
cadre;2016-9-29;light_off;7:58
cadre;2016-9-29;clock;7:0
cadre;2016-9-29;heater;6:30
cadre;2016-9-29;light_on;7:1
cadre;2016-9-29;coffee;7:8
cadre;2016-9-29;shower_on;7:20
cadre;2016-9-29;shower_off;7:24
cadre;2016-9-29;toothbrush;7:26
cadre;2016-9-30;door;7:15
cadre;2016-9-30;light_off;7:13
cadre;2016-9-30;clock;6:15
cadre;2016-9-30;heater;5:45
cadre;2016-9-30;light_on;6:16
cadre;2016-9-30;coffee;6:23
cadre;2016-9-30;shower_on;6:33
cadre;2016-9-30;shower_off;6:39
cadre;2016-9-30;toothbrush;6:41
cadre;2016-10-1;door;10:00
cadre;2016-10-1;light_off;9:58
cadre;2016-10-1;tv_off;9:55
cadre;2016-10-1;clock;8:30
cadre;2016-10-1;heater;8:0
cadre;2016-10-1;light_on;8:31
cadre;2016-10-1;coffee;8:44
cadre;2016-10-1;tv_on;8:44
cadre;2016-10-1;shower_on;9:23
cadre;2016-10-1;shower_off;9:35
cadre;2016-10-1;toothbrush;9:37
cadre;2016-10-2;door;10:00
cadre;2016-10-2;light_off;9:58
cadre;2016-10-2;tv_off;9:55
cadre;2016-10-2;clock;8:30
cadre;2016-10-2;heater;8:0
cadre;2016-10-2;light_on;8:31
cadre;2016-10-2;coffee;8:47
cadre;2016-10-2;tv_on;8:47
cadre;2016-10-2;shower_on;9:18
cadre;2016-10-2;shower_off;9:30
cadre;2016-10-2;toothbrush;9:32
cadre;2016-10-3;door;7:30
cadre;2016-10-3;light_off;7:28
cadre;2016-10-3;clock;6:30
cadre;2016-10-3;heater;6:0
cadre;2016-10-3;light_on;6:31
cadre;2016-10-3;coffee;6:42
cadre;2016-10-3;shower_on;6:51
cadre;2016-10-3;shower_off;6:57
cadre;2016-10-3;toothbrush;6:59
cadre;2016-10-4;door;7:45
cadre;2016-10-4;light_off;7:43
cadre;2016-10-4;clock;6:45
cadre;2016-10-4;heater;6:15
cadre;2016-10-4;light_on;6:46
cadre;2016-10-4;coffee;6:56
cadre;2016-10-4;shower_on;7:9
cadre;2016-10-4;shower_off;7:14
cadre;2016-10-4;toothbrush;7:16
cadre;2016-10-5;door;7:45
cadre;2016-10-5;light_off;7:43
cadre;2016-10-5;clock;6:45
cadre;2016-10-5;heater;6:15
cadre;2016-10-5;light_on;6:46
cadre;2016-10-5;coffee;6:53
cadre;2016-10-5;shower_on;7:1
cadre;2016-10-5;shower_off;7:5
cadre;2016-10-5;toothbrush;7:7
cadre;2016-10-6;door;8:15
cadre;2016-10-6;light_off;8:13
cadre;2016-10-6;clock;7:15
cadre;2016-10-6;heater;6:45
cadre;2016-10-6;light_on;7:16
cadre;2016-10-6;coffee;7:26
cadre;2016-10-6;shower_on;7:37
cadre;2016-10-6;shower_off;7:41
cadre;2016-10-6;toothbrush;7:43
cadre;2016-10-7;door;7:45
cadre;2016-10-7;light_off;7:43
cadre;2016-10-7;clock;6:45
cadre;2016-10-7;heater;6:15
cadre;2016-10-7;light_on;6:46
cadre;2016-10-7;coffee;6:53
cadre;2016-10-7;shower_on;7:4
cadre;2016-10-7;shower_off;7:11
cadre;2016-10-7;toothbrush;7:13
cadre;2016-10-8;door;10:00
cadre;2016-10-8;light_off;9:58
cadre;2016-10-8;tv_off;9:55
cadre;2016-10-8;clock;8:30
cadre;2016-10-8;heater;8:0
cadre;2016-10-8;light_on;8:31
cadre;2016-10-8;coffee;8:44
cadre;2016-10-8;tv_on;8:44
cadre;2016-10-8;shower_on;9:12
cadre;2016-10-8;shower_off;9:20
cadre;2016-10-8;toothbrush;9:22
cadre;2016-10-9;door;10:00
cadre;2016-10-9;light_off;9:58
cadre;2016-10-9;tv_off;9:55
cadre;2016-10-9;clock;8:30
cadre;2016-10-9;heater;8:0
cadre;2016-10-9;light_on;8:31
cadre;2016-10-9;coffee;8:47
cadre;2016-10-9;tv_on;8:47
cadre;2016-10-9;shower_on;9:16
cadre;2016-10-9;shower_off;9:26
cadre;2016-10-9;toothbrush;9:28
cadre;2016-10-10;door;7:30
cadre;2016-10-10;light_off;7:28
cadre;2016-10-10;clock;6:30
cadre;2016-10-10;heater;6:0
cadre;2016-10-10;light_on;6:31
cadre;2016-10-10;coffee;6:42
cadre;2016-10-10;shower_on;6:52
cadre;2016-10-10;shower_off;6:58
cadre;2016-10-10;toothbrush;7:0
cadre;2016-10-11;door;8:0
cadre;2016-10-11;light_off;7:58
cadre;2016-10-11;clock;7:0
cadre;2016-10-11;heater;6:30
cadre;2016-10-11;light_on;7:1
cadre;2016-10-11;coffee;7:9
cadre;2016-10-11;shower_on;7:21
cadre;2016-10-11;shower_off;7:27
cadre;2016-10-11;toothbrush;7:29
cadre;2016-10-12;door;8:15
cadre;2016-10-12;light_off;8:13
cadre;2016-10-12;clock;7:15
cadre;2016-10-12;heater;6:45
cadre;2016-10-12;light_on;7:16
cadre;2016-10-12;coffee;7:23
cadre;2016-10-12;shower_on;7:35
cadre;2016-10-12;shower_off;7:40
cadre;2016-10-12;toothbrush;7:42
cadre;2016-10-13;door;7:30
cadre;2016-10-13;meeting_happens;8:10
cadre;2016-10-13;light_off;7:28
cadre;2016-10-13;clock;6:30
cadre;2016-10-13;heater;6:0
cadre;2016-10-13;light_on;6:31
cadre;2016-10-13;coffee;6:47
cadre;2016-10-13;shower_on;6:56
cadre;2016-10-13;shower_off;7:1
cadre;2016-10-13;toothbrush;7:3
cadre;2016-10-14;door;8:0
cadre;2016-10-14;light_off;7:58
cadre;2016-10-14;clock;7:0
cadre;2016-10-14;heater;6:30
cadre;2016-10-14;light_on;7:1
cadre;2016-10-14;coffee;7:11
cadre;2016-10-14;shower_on;7:19
cadre;2016-10-14;shower_off;7:26
cadre;2016-10-14;toothbrush;7:28
cadre;2016-10-15;door;10:00
cadre;2016-10-15;light_off;9:58
cadre;2016-10-15;tv_off;9:55
cadre;2016-10-15;clock;8:30
cadre;2016-10-15;heater;8:0
cadre;2016-10-15;light_on;8:31
cadre;2016-10-15;coffee;8:43
cadre;2016-10-15;tv_on;8:43
cadre;2016-10-15;shower_on;9:9
cadre;2016-10-15;shower_off;9:21
cadre;2016-10-15;toothbrush;9:23
cadre;2016-10-16;door;10:00
cadre;2016-10-16;light_off;9:58
cadre;2016-10-16;tv_off;9:55
cadre;2016-10-16;clock;8:30
cadre;2016-10-16;heater;8:0
cadre;2016-10-16;light_on;8:31
cadre;2016-10-16;coffee;8:47
cadre;2016-10-16;tv_on;8:47
cadre;2016-10-16;shower_on;9:16
cadre;2016-10-16;shower_off;9:29
cadre;2016-10-16;toothbrush;9:31
cadre;2016-10-17;door;7:15
cadre;2016-10-17;light_off;7:13
cadre;2016-10-17;clock;6:15
cadre;2016-10-17;heater;5:45
cadre;2016-10-17;light_on;6:16
cadre;2016-10-17;coffee;6:23
cadre;2016-10-17;shower_on;6:31
cadre;2016-10-17;shower_off;6:37
cadre;2016-10-17;toothbrush;6:39
cadre;2016-10-18;door;8:0
cadre;2016-10-18;light_off;7:58
cadre;2016-10-18;clock;7:0
cadre;2016-10-18;heater;6:30
cadre;2016-10-18;light_on;7:1
cadre;2016-10-18;coffee;7:10
cadre;2016-10-18;shower_on;7:23
cadre;2016-10-18;shower_off;7:28
cadre;2016-10-18;toothbrush;7:30
cadre;2016-10-19;door;8:0
cadre;2016-10-19;light_off;7:58
cadre;2016-10-19;clock;7:0
cadre;2016-10-19;heater;6:30
cadre;2016-10-19;light_on;7:1
cadre;2016-10-19;coffee;7:10
cadre;2016-10-19;shower_on;7:20
cadre;2016-10-19;shower_off;7:26
cadre;2016-10-19;toothbrush;7:28
cadre;2016-10-20;door;8:0
cadre;2016-10-20;light_off;7:58
cadre;2016-10-20;clock;7:0
cadre;2016-10-20;heater;6:30
cadre;2016-10-20;light_on;7:1
cadre;2016-10-20;coffee;7:9
cadre;2016-10-20;shower_on;7:19
cadre;2016-10-20;shower_off;7:25
cadre;2016-10-20;toothbrush;7:27
cadre;2016-10-21;door;7:0
cadre;2016-10-21;light_off;6:58
cadre;2016-10-21;clock;6:0
cadre;2016-10-21;heater;5:30
cadre;2016-10-21;light_on;6:1
cadre;2016-10-21;coffee;6:12
cadre;2016-10-21;shower_on;6:20
cadre;2016-10-21;shower_off;6:26
cadre;2016-10-21;toothbrush;6:28
cadre;2016-10-22;door;10:00
cadre;2016-10-22;light_off;9:58
cadre;2016-10-22;tv_off;9:55
cadre;2016-10-22;clock;8:30
cadre;2016-10-22;heater;8:0
cadre;2016-10-22;light_on;8:31
cadre;2016-10-22;coffee;8:44
cadre;2016-10-22;tv_on;8:44
cadre;2016-10-22;shower_on;9:21
cadre;2016-10-22;shower_off;9:30
cadre;2016-10-22;toothbrush;9:32
cadre;2016-10-23;door;10:00
cadre;2016-10-23;light_off;9:58
cadre;2016-10-23;tv_off;9:55
cadre;2016-10-23;clock;8:30
cadre;2016-10-23;heater;8:0
cadre;2016-10-23;light_on;8:31
cadre;2016-10-23;coffee;8:44
cadre;2016-10-23;tv_on;8:44
cadre;2016-10-23;shower_on;9:19
cadre;2016-10-23;shower_off;9:32
cadre;2016-10-23;toothbrush;9:34
cadre;2016-10-24;door;7:15
cadre;2016-10-24;light_off;7:13
cadre;2016-10-24;clock;6:15
cadre;2016-10-24;heater;5:45
cadre;2016-10-24;light_on;6:16
cadre;2016-10-24;coffee;6:27
cadre;2016-10-24;shower_on;6:35
cadre;2016-10-24;shower_off;6:39
cadre;2016-10-24;toothbrush;6:41
cadre;2016-10-25;door;7:15
cadre;2016-10-25;light_off;7:13
cadre;2016-10-25;clock;6:15
cadre;2016-10-25;heater;5:45
cadre;2016-10-25;light_on;6:16
cadre;2016-10-25;coffee;6:23
cadre;2016-10-25;shower_on;6:33
cadre;2016-10-25;shower_off;6:37
cadre;2016-10-25;toothbrush;6:39
cadre;2016-10-26;door;7:30
cadre;2016-10-26;light_off;7:28
cadre;2016-10-26;clock;6:30
cadre;2016-10-26;heater;6:0
cadre;2016-10-26;light_on;6:31
cadre;2016-10-26;coffee;6:41
cadre;2016-10-26;shower_on;6:50
cadre;2016-10-26;shower_off;6:54
cadre;2016-10-26;toothbrush;6:56
cadre;2016-10-27;door;7:30
cadre;2016-10-27;light_off;7:28
cadre;2016-10-27;clock;6:30
cadre;2016-10-27;heater;6:0
cadre;2016-10-27;light_on;6:31
cadre;2016-10-27;coffee;6:42
cadre;2016-10-27;shower_on;6:55
cadre;2016-10-27;shower_off;7:1
cadre;2016-10-27;toothbrush;7:3
cadre;2016-10-28;door;7:30
cadre;2016-10-28;light_off;7:28
cadre;2016-10-28;clock;6:30
cadre;2016-10-28;heater;6:0
cadre;2016-10-28;light_on;6:31
cadre;2016-10-28;coffee;6:38
cadre;2016-10-28;shower_on;6:50
cadre;2016-10-28;shower_off;6:57
cadre;2016-10-28;toothbrush;6:59
cadre;2016-10-29;door;10:00
cadre;2016-10-29;light_off;9:58
cadre;2016-10-29;tv_off;9:55
cadre;2016-10-29;clock;8:30
cadre;2016-10-29;heater;8:0
cadre;2016-10-29;light_on;8:31
cadre;2016-10-29;coffee;8:48
cadre;2016-10-29;tv_on;8:48
cadre;2016-10-29;shower_on;9:16
cadre;2016-10-29;shower_off;9:28
cadre;2016-10-29;toothbrush;9:30
cadre;2016-10-30;door;10:00
cadre;2016-10-30;light_off;9:58
cadre;2016-10-30;tv_off;9:55
cadre;2016-10-30;clock;8:30
cadre;2016-10-30;heater;8:0
cadre;2016-10-30;light_on;8:31
cadre;2016-10-30;coffee;8:47
cadre;2016-10-30;tv_on;8:47
cadre;2016-10-30;shower_on;9:21
cadre;2016-10-30;shower_off;9:33
cadre;2016-10-30;toothbrush;9:35
cadre;2016-10-31;door;7:30
cadre;2016-10-31;light_off;7:28
cadre;2016-10-31;clock;6:30
cadre;2016-10-31;heater;6:0
cadre;2016-10-31;light_on;6:31
cadre;2016-10-31;coffee;6:38
cadre;2016-10-31;shower_on;6:47
cadre;2016-10-31;shower_off;6:54
cadre;2016-10-31;toothbrush;6:56
cadre;2016-11-1;door;9:00
cadre;2016-11-1;light_off;8:58
cadre;2016-11-1;tv_off;8:55
cadre;2016-11-1;clock;7:30
cadre;2016-11-1;heater;7:0
cadre;2016-11-1;light_on;7:31
cadre;2016-11-1;coffee;7:47
cadre;2016-11-1;tv_on;7:47
cadre;2016-11-1;shower_on;8:27
cadre;2016-11-1;shower_off;8:35
cadre;2016-11-1;toothbrush;8:37
cadre;2016-11-2;door;7:30
cadre;2016-11-2;light_off;7:28
cadre;2016-11-2;clock;6:30
cadre;2016-11-2;heater;6:0
cadre;2016-11-2;light_on;6:31
cadre;2016-11-2;coffee;6:42
cadre;2016-11-2;shower_on;6:55
cadre;2016-11-2;shower_off;7:0
cadre;2016-11-2;toothbrush;7:2
cadre;2016-11-3;door;7:0
cadre;2016-11-3;light_off;6:58
cadre;2016-11-3;clock;6:0
cadre;2016-11-3;heater;5:30
cadre;2016-11-3;light_on;6:1
cadre;2016-11-3;coffee;6:9
cadre;2016-11-3;shower_on;6:19
cadre;2016-11-3;shower_off;6:23
cadre;2016-11-3;toothbrush;6:25
cadre;2016-11-4;door;7:45
cadre;2016-11-4;light_off;7:43
cadre;2016-11-4;clock;6:45
cadre;2016-11-4;heater;6:15
cadre;2016-11-4;light_on;6:46
cadre;2016-11-4;coffee;6:53
cadre;2016-11-4;shower_on;7:3
cadre;2016-11-4;shower_off;7:7
cadre;2016-11-4;toothbrush;7:9
cadre;2016-11-5;door;9:00
cadre;2016-11-5;light_off;8:58
cadre;2016-11-5;tv_off;8:55
cadre;2016-11-5;clock;7:30
cadre;2016-11-5;heater;7:0
cadre;2016-11-5;light_on;7:31
cadre;2016-11-5;coffee;7:46
cadre;2016-11-5;tv_on;7:46
cadre;2016-11-5;shower_on;8:25
cadre;2016-11-5;shower_off;8:36
cadre;2016-11-5;toothbrush;8:38
cadre;2016-11-6;door;10:00
cadre;2016-11-6;light_off;9:58
cadre;2016-11-6;tv_off;9:55
cadre;2016-11-6;clock;8:30
cadre;2016-11-6;heater;8:0
cadre;2016-11-6;light_on;8:31
cadre;2016-11-6;coffee;8:48
cadre;2016-11-6;tv_on;8:48
cadre;2016-11-6;shower_on;9:27
cadre;2016-11-6;shower_off;9:36
cadre;2016-11-6;toothbrush;9:38
cadre;2016-11-7;door;7:30
cadre;2016-11-7;light_off;7:28
cadre;2016-11-7;clock;6:30
cadre;2016-11-7;heater;6:0
cadre;2016-11-7;light_on;6:31
cadre;2016-11-7;coffee;6:38
cadre;2016-11-7;shower_on;6:48
cadre;2016-11-7;shower_off;6:53
cadre;2016-11-7;toothbrush;6:55
cadre;2016-11-8;door;7:30
cadre;2016-11-8;light_off;7:28
cadre;2016-11-8;clock;6:30
cadre;2016-11-8;heater;6:0
cadre;2016-11-8;light_on;6:31
cadre;2016-11-8;coffee;6:42
cadre;2016-11-8;shower_on;6:54
cadre;2016-11-8;shower_off;7:1
cadre;2016-11-8;toothbrush;7:3
cadre;2016-11-9;door;8:0
cadre;2016-11-9;light_off;7:58
cadre;2016-11-9;clock;7:0
cadre;2016-11-9;heater;6:30
cadre;2016-11-9;light_on;7:1
cadre;2016-11-9;coffee;7:8
cadre;2016-11-9;shower_on;7:18
cadre;2016-11-9;shower_off;7:22
cadre;2016-11-9;toothbrush;7:24
cadre;2016-11-10;door;8:15
cadre;2016-11-10;meeting_happens;8:55
cadre;2016-11-10;light_off;8:13
cadre;2016-11-10;clock;7:15
cadre;2016-11-10;heater;6:45
cadre;2016-11-10;light_on;7:16
cadre;2016-11-10;coffee;7:28
cadre;2016-11-10;shower_on;7:39
cadre;2016-11-10;shower_off;7:43
cadre;2016-11-10;toothbrush;7:45
cadre;2016-11-11;door;10:00
cadre;2016-11-11;light_off;9:58
cadre;2016-11-11;tv_off;9:55
cadre;2016-11-11;clock;8:30
cadre;2016-11-11;heater;8:0
cadre;2016-11-11;light_on;8:31
cadre;2016-11-11;coffee;8:47
cadre;2016-11-11;tv_on;8:47
cadre;2016-11-11;shower_on;9:22
cadre;2016-11-11;shower_off;9:35
cadre;2016-11-11;toothbrush;9:37
cadre;2016-11-12;door;9:00
cadre;2016-11-12;light_off;8:58
cadre;2016-11-12;tv_off;8:55
cadre;2016-11-12;clock;7:30
cadre;2016-11-12;heater;7:0
cadre;2016-11-12;light_on;7:31
cadre;2016-11-12;coffee;7:44
cadre;2016-11-12;tv_on;7:44
cadre;2016-11-12;shower_on;8:5
cadre;2016-11-12;shower_off;8:13
cadre;2016-11-12;toothbrush;8:15
cadre;2016-11-13;door;9:00
cadre;2016-11-13;light_off;8:58
cadre;2016-11-13;tv_off;8:55
cadre;2016-11-13;clock;7:30
cadre;2016-11-13;heater;7:0
cadre;2016-11-13;light_on;7:31
cadre;2016-11-13;coffee;7:46
cadre;2016-11-13;tv_on;7:46
cadre;2016-11-13;shower_on;8:19
cadre;2016-11-13;shower_off;8:32
cadre;2016-11-13;toothbrush;8:34
cadre;2016-11-14;door;7:45
cadre;2016-11-14;light_off;7:43
cadre;2016-11-14;clock;6:45
cadre;2016-11-14;heater;6:15
cadre;2016-11-14;light_on;6:46
cadre;2016-11-14;coffee;6:55
cadre;2016-11-14;shower_on;7:3
cadre;2016-11-14;shower_off;7:8
cadre;2016-11-14;toothbrush;7:10
cadre;2016-11-15;door;7:45
cadre;2016-11-15;light_off;7:43
cadre;2016-11-15;clock;6:45
cadre;2016-11-15;heater;6:15
cadre;2016-11-15;light_on;6:46
cadre;2016-11-15;coffee;6:57
cadre;2016-11-15;shower_on;7:8
cadre;2016-11-15;shower_off;7:13
cadre;2016-11-15;toothbrush;7:15
cadre;2016-11-16;door;8:0
cadre;2016-11-16;light_off;7:58
cadre;2016-11-16;clock;7:0
cadre;2016-11-16;heater;6:30
cadre;2016-11-16;light_on;7:1
cadre;2016-11-16;coffee;7:13
cadre;2016-11-16;shower_on;7:23
cadre;2016-11-16;shower_off;7:28
cadre;2016-11-16;toothbrush;7:30
cadre;2016-11-17;door;8:45
cadre;2016-11-17;meeting_happens;9:25
cadre;2016-11-17;light_off;8:43
cadre;2016-11-17;clock;7:45
cadre;2016-11-17;heater;7:15
cadre;2016-11-17;light_on;7:46
cadre;2016-11-17;coffee;8:1
cadre;2016-11-17;shower_on;8:12
cadre;2016-11-17;shower_off;8:16
cadre;2016-11-17;toothbrush;8:18
cadre;2016-11-18;door;8:0
cadre;2016-11-18;light_off;7:58
cadre;2016-11-18;clock;7:0
cadre;2016-11-18;heater;6:30
cadre;2016-11-18;light_on;7:1
cadre;2016-11-18;coffee;7:8
cadre;2016-11-18;shower_on;7:18
cadre;2016-11-18;shower_off;7:25
cadre;2016-11-18;toothbrush;7:27
cadre;2016-11-19;door;9:00
cadre;2016-11-19;light_off;8:58
cadre;2016-11-19;tv_off;8:55
cadre;2016-11-19;clock;7:30
cadre;2016-11-19;heater;7:0
cadre;2016-11-19;light_on;7:31
cadre;2016-11-19;coffee;7:47
cadre;2016-11-19;tv_on;7:47
cadre;2016-11-19;shower_on;8:10
cadre;2016-11-19;shower_off;8:18
cadre;2016-11-19;toothbrush;8:20
cadre;2016-11-20;door;9:00
cadre;2016-11-20;light_off;8:58
cadre;2016-11-20;tv_off;8:55
cadre;2016-11-20;clock;7:30
cadre;2016-11-20;heater;7:0
cadre;2016-11-20;light_on;7:31
cadre;2016-11-20;coffee;7:44
cadre;2016-11-20;tv_on;7:44
cadre;2016-11-20;shower_on;8:18
cadre;2016-11-20;shower_off;8:29
cadre;2016-11-20;toothbrush;8:31
cadre;2016-11-21;door;8:15
cadre;2016-11-21;light_off;8:13
cadre;2016-11-21;clock;7:15
cadre;2016-11-21;heater;6:45
cadre;2016-11-21;light_on;7:16
cadre;2016-11-21;coffee;7:25
cadre;2016-11-21;shower_on;7:38
cadre;2016-11-21;shower_off;7:44
cadre;2016-11-21;toothbrush;7:46
cadre;2016-11-22;door;7:45
cadre;2016-11-22;meeting_happens;8:25
cadre;2016-11-22;light_off;7:43
cadre;2016-11-22;clock;6:45
cadre;2016-11-22;heater;6:15
cadre;2016-11-22;light_on;6:46
cadre;2016-11-22;coffee;6:59
cadre;2016-11-22;shower_on;7:10
cadre;2016-11-22;shower_off;7:15
cadre;2016-11-22;toothbrush;7:17
cadre;2016-11-23;door;7:0
cadre;2016-11-23;light_off;6:58
cadre;2016-11-23;clock;6:0
cadre;2016-11-23;heater;5:30
cadre;2016-11-23;light_on;6:1
cadre;2016-11-23;coffee;6:12
cadre;2016-11-23;shower_on;6:24
cadre;2016-11-23;shower_off;6:29
cadre;2016-11-23;toothbrush;6:31
cadre;2016-11-24;door;8:0
cadre;2016-11-24;light_off;7:58
cadre;2016-11-24;clock;7:0
cadre;2016-11-24;heater;6:30
cadre;2016-11-24;light_on;7:1
cadre;2016-11-24;coffee;7:8
cadre;2016-11-24;shower_on;7:18
cadre;2016-11-24;shower_off;7:25
cadre;2016-11-24;toothbrush;7:27
cadre;2016-11-25;door;7:15
cadre;2016-11-25;light_off;7:13
cadre;2016-11-25;clock;6:15
cadre;2016-11-25;heater;5:45
cadre;2016-11-25;light_on;6:16
cadre;2016-11-25;coffee;6:23
cadre;2016-11-25;shower_on;6:32
cadre;2016-11-25;shower_off;6:36
cadre;2016-11-25;toothbrush;6:38
cadre;2016-11-26;door;10:00
cadre;2016-11-26;light_off;9:58
cadre;2016-11-26;tv_off;9:55
cadre;2016-11-26;clock;8:30
cadre;2016-11-26;heater;8:0
cadre;2016-11-26;light_on;8:31
cadre;2016-11-26;coffee;8:46
cadre;2016-11-26;tv_on;8:46
cadre;2016-11-26;shower_on;9:22
cadre;2016-11-26;shower_off;9:31
cadre;2016-11-26;toothbrush;9:33
cadre;2016-11-27;door;9:00
cadre;2016-11-27;light_off;8:58
cadre;2016-11-27;tv_off;8:55
cadre;2016-11-27;clock;7:30
cadre;2016-11-27;heater;7:0
cadre;2016-11-27;light_on;7:31
cadre;2016-11-27;coffee;7:43
cadre;2016-11-27;tv_on;7:43
cadre;2016-11-27;shower_on;8:18
cadre;2016-11-27;shower_off;8:29
cadre;2016-11-27;toothbrush;8:31
cadre;2016-11-28;door;7:15
cadre;2016-11-28;light_off;7:13
cadre;2016-11-28;clock;6:15
cadre;2016-11-28;heater;5:45
cadre;2016-11-28;light_on;6:16
cadre;2016-11-28;coffee;6:25
cadre;2016-11-28;shower_on;6:36
cadre;2016-11-28;shower_off;6:42
cadre;2016-11-28;toothbrush;6:44
cadre;2016-11-29;door;7:0
cadre;2016-11-29;light_off;6:58
cadre;2016-11-29;clock;6:0
cadre;2016-11-29;heater;5:30
cadre;2016-11-29;light_on;6:1
cadre;2016-11-29;coffee;6:13
cadre;2016-11-29;shower_on;6:25
cadre;2016-11-29;shower_off;6:32
cadre;2016-11-29;toothbrush;6:34
cadre;2016-11-30;door;7:30
cadre;2016-11-30;light_off;7:28
cadre;2016-11-30;clock;6:30
cadre;2016-11-30;heater;6:0
cadre;2016-11-30;light_on;6:31
cadre;2016-11-30;coffee;6:38
cadre;2016-11-30;shower_on;6:47
cadre;2016-11-30;shower_off;6:51
cadre;2016-11-30;toothbrush;6:53
cadre;2016-12-1;door;7:15
