personna; day ; event; time
veto;2016-9-18;light_off;8:58
veto;2016-9-18;tv_off;8:55
veto;2016-9-18;clock;7:30
veto;2016-9-18;heater;7:0
veto;2016-9-18;light_on;7:31
veto;2016-9-18;coffee;7:43
veto;2016-9-18;tv_on;7:43
veto;2016-9-18;shower_on;8:12
veto;2016-9-18;shower_off;8:23
veto;2016-9-18;toothbrush;8:25
veto;2016-9-19;garage;8:30
veto;2016-9-19;light_off;8:28
veto;2016-9-19;clock;7:30
veto;2016-9-19;heater;7:0
veto;2016-9-19;light_on;7:31
veto;2016-9-19;coffee;7:43
veto;2016-9-19;shower_on;7:56
veto;2016-9-19;shower_off;8:0
veto;2016-9-19;toothbrush;8:2
veto;2016-9-20;garage;7:45
veto;2016-9-20;light_off;7:43
veto;2016-9-20;clock;6:45
veto;2016-9-20;heater;6:15
veto;2016-9-20;light_on;6:46
veto;2016-9-20;coffee;6:56
veto;2016-9-20;shower_on;7:8
veto;2016-9-20;shower_off;7:13
veto;2016-9-20;toothbrush;7:15
veto;2016-9-21;garage;8:15
veto;2016-9-21;light_off;8:13
veto;2016-9-21;clock;7:15
veto;2016-9-21;heater;6:45
veto;2016-9-21;light_on;7:16
veto;2016-9-21;coffee;7:28
veto;2016-9-21;shower_on;7:38
veto;2016-9-21;shower_off;7:44
veto;2016-9-21;toothbrush;7:46
veto;2016-9-22;garage;7:30
veto;2016-9-22;light_off;7:28
veto;2016-9-22;clock;6:30
veto;2016-9-22;heater;6:0
veto;2016-9-22;light_on;6:31
veto;2016-9-22;coffee;6:43
veto;2016-9-22;shower_on;6:51
veto;2016-9-22;shower_off;6:55
veto;2016-9-22;toothbrush;6:57
veto;2016-9-23;garage;7:45
veto;2016-9-23;light_off;7:43
veto;2016-9-23;clock;6:45
veto;2016-9-23;heater;6:15
veto;2016-9-23;light_on;6:46
veto;2016-9-23;coffee;6:57
veto;2016-9-23;shower_on;7:10
veto;2016-9-23;shower_off;7:15
veto;2016-9-23;toothbrush;7:17
veto;2016-9-24;garage;9:00
veto;2016-9-24;light_off;8:58
veto;2016-9-24;tv_off;8:55
veto;2016-9-24;clock;7:30
veto;2016-9-24;heater;7:0
veto;2016-9-24;light_on;7:31
veto;2016-9-24;coffee;7:47
veto;2016-9-24;tv_on;7:47
veto;2016-9-24;shower_on;8:21
veto;2016-9-24;shower_off;8:34
veto;2016-9-24;toothbrush;8:36
veto;2016-9-25;garage;9:00
veto;2016-9-25;light_off;8:58
veto;2016-9-25;tv_off;8:55
veto;2016-9-25;clock;7:30
veto;2016-9-25;heater;7:0
veto;2016-9-25;light_on;7:31
veto;2016-9-25;coffee;7:44
veto;2016-9-25;tv_on;7:44
veto;2016-9-25;shower_on;8:12
veto;2016-9-25;shower_off;8:24
veto;2016-9-25;toothbrush;8:26
veto;2016-9-26;garage;7:45
veto;2016-9-26;light_off;7:43
veto;2016-9-26;clock;6:45
veto;2016-9-26;heater;6:15
veto;2016-9-26;light_on;6:46
veto;2016-9-26;coffee;6:53
veto;2016-9-26;shower_on;7:5
veto;2016-9-26;shower_off;7:10
veto;2016-9-26;toothbrush;7:12
veto;2016-9-27;garage;7:45
veto;2016-9-27;light_off;7:43
veto;2016-9-27;clock;6:45
veto;2016-9-27;heater;6:15
veto;2016-9-27;light_on;6:46
veto;2016-9-27;coffee;6:58
veto;2016-9-27;shower_on;7:6
veto;2016-9-27;shower_off;7:12
veto;2016-9-27;toothbrush;7:14
veto;2016-9-28;garage;8:45
veto;2016-9-28;light_off;8:43
veto;2016-9-28;clock;7:45
veto;2016-9-28;heater;7:15
veto;2016-9-28;light_on;7:46
veto;2016-9-28;coffee;7:55
veto;2016-9-28;shower_on;8:5
veto;2016-9-28;shower_off;8:9
veto;2016-9-28;toothbrush;8:11
veto;2016-9-29;garage;8:30
veto;2016-9-29;light_off;8:28
veto;2016-9-29;clock;7:30
veto;2016-9-29;heater;7:0
veto;2016-9-29;light_on;7:31
veto;2016-9-29;coffee;7:48
veto;2016-9-29;shower_on;7:57
veto;2016-9-29;shower_off;8:4
veto;2016-9-29;toothbrush;8:6
veto;2016-9-30;garage;8:30
veto;2016-9-30;light_off;8:28
veto;2016-9-30;clock;7:30
veto;2016-9-30;heater;7:0
veto;2016-9-30;light_on;7:31
veto;2016-9-30;coffee;7:41
veto;2016-9-30;shower_on;7:53
veto;2016-9-30;shower_off;8:0
veto;2016-9-30;toothbrush;8:2
veto;2016-9-30;clock;7:0
veto;2016-9-30;heater;6:30
veto;2016-9-30;light_on;4:34
veto;2016-9-30;coffee;4:40
veto;2016-9-30;door;4:43
veto;2016-10-1;garage;10:00
veto;2016-10-1;light_off;9:58
veto;2016-10-1;tv_off;9:55
veto;2016-10-1;clock;8:30
veto;2016-10-1;heater;8:0
veto;2016-10-1;light_on;8:31
veto;2016-10-1;coffee;8:47
veto;2016-10-1;tv_on;8:47
veto;2016-10-1;shower_on;9:12
veto;2016-10-1;shower_off;9:20
veto;2016-10-1;toothbrush;9:22
veto;2016-10-2;garage;10:00
veto;2016-10-2;light_off;9:58
veto;2016-10-2;tv_off;9:55
veto;2016-10-2;clock;8:30
veto;2016-10-2;heater;8:0
veto;2016-10-2;light_on;8:31
veto;2016-10-2;coffee;8:46
veto;2016-10-2;tv_on;8:46
veto;2016-10-2;shower_on;9:17
veto;2016-10-2;shower_off;9:26
veto;2016-10-2;toothbrush;9:28
veto;2016-10-3;garage;7:45
veto;2016-10-3;light_off;7:43
veto;2016-10-3;clock;6:45
veto;2016-10-3;heater;6:15
veto;2016-10-3;light_on;6:46
veto;2016-10-3;coffee;6:56
veto;2016-10-3;shower_on;7:5
veto;2016-10-3;shower_off;7:11
veto;2016-10-3;toothbrush;7:13
veto;2016-10-4;garage;8:15
veto;2016-10-4;light_off;8:13
veto;2016-10-4;clock;7:15
veto;2016-10-4;heater;6:45
veto;2016-10-4;light_on;7:16
veto;2016-10-4;coffee;7:23
veto;2016-10-4;shower_on;7:36
veto;2016-10-4;shower_off;7:40
veto;2016-10-4;toothbrush;7:42
veto;2016-10-5;garage;7:30
veto;2016-10-5;light_off;7:28
veto;2016-10-5;clock;6:30
veto;2016-10-5;heater;6:0
veto;2016-10-5;light_on;6:31
veto;2016-10-5;coffee;6:43
veto;2016-10-5;shower_on;6:53
veto;2016-10-5;shower_off;6:59
veto;2016-10-5;toothbrush;7:1
veto;2016-10-5;clock;7:0
veto;2016-10-5;heater;6:30
veto;2016-10-5;light_on;4:13
veto;2016-10-5;coffee;4:16
veto;2016-10-5;door;4:19
veto;2016-10-6;garage;7:45
veto;2016-10-6;light_off;7:43
veto;2016-10-6;clock;6:45
veto;2016-10-6;heater;6:15
veto;2016-10-6;light_on;6:46
veto;2016-10-6;coffee;6:58
veto;2016-10-6;shower_on;7:11
veto;2016-10-6;shower_off;7:18
veto;2016-10-6;toothbrush;7:20
veto;2016-10-7;garage;8:15
veto;2016-10-7;light_off;8:13
veto;2016-10-7;clock;7:15
veto;2016-10-7;heater;6:45
veto;2016-10-7;light_on;7:16
veto;2016-10-7;coffee;7:24
veto;2016-10-7;shower_on;7:32
veto;2016-10-7;shower_off;7:38
veto;2016-10-7;toothbrush;7:40
veto;2016-10-7;clock;7:0
veto;2016-10-7;heater;6:30
veto;2016-10-7;light_on;4:17
veto;2016-10-7;coffee;4:22
veto;2016-10-7;door;4:25
veto;2016-10-8;garage;10:00
veto;2016-10-8;light_off;9:58
veto;2016-10-8;tv_off;9:55
veto;2016-10-8;clock;8:30
veto;2016-10-8;heater;8:0
veto;2016-10-8;light_on;8:31
veto;2016-10-8;coffee;8:45
veto;2016-10-8;tv_on;8:45
veto;2016-10-8;shower_on;9:25
veto;2016-10-8;shower_off;9:37
veto;2016-10-8;toothbrush;9:39
veto;2016-10-9;garage;9:00
veto;2016-10-9;light_off;8:58
veto;2016-10-9;tv_off;8:55
veto;2016-10-9;clock;7:30
veto;2016-10-9;heater;7:0
veto;2016-10-9;light_on;7:31
veto;2016-10-9;coffee;7:47
veto;2016-10-9;tv_on;7:47
veto;2016-10-9;shower_on;8:23
veto;2016-10-9;shower_off;8:31
veto;2016-10-9;toothbrush;8:33
veto;2016-10-10;garage;8:45
veto;2016-10-10;light_off;8:43
veto;2016-10-10;clock;7:45
veto;2016-10-10;heater;7:15
veto;2016-10-10;light_on;7:46
veto;2016-10-10;coffee;7:55
veto;2016-10-10;shower_on;8:4
veto;2016-10-10;shower_off;8:11
veto;2016-10-10;toothbrush;8:13
veto;2016-10-11;garage;8:45
veto;2016-10-11;light_off;8:43
veto;2016-10-11;clock;7:45
veto;2016-10-11;heater;7:15
veto;2016-10-11;light_on;7:46
veto;2016-10-11;coffee;7:54
veto;2016-10-11;shower_on;8:5
veto;2016-10-11;shower_off;8:12
veto;2016-10-11;toothbrush;8:14
veto;2016-10-12;garage;8:0
veto;2016-10-12;light_off;7:58
veto;2016-10-12;clock;7:0
veto;2016-10-12;heater;6:30
veto;2016-10-12;light_on;7:1
veto;2016-10-12;coffee;7:8
veto;2016-10-12;shower_on;7:18
veto;2016-10-12;shower_off;7:25
veto;2016-10-12;toothbrush;7:27
veto;2016-10-13;garage;8:30
veto;2016-10-13;light_off;8:28
veto;2016-10-13;clock;7:30
veto;2016-10-13;heater;7:0
veto;2016-10-13;light_on;7:31
veto;2016-10-13;coffee;7:39
veto;2016-10-13;shower_on;7:49
veto;2016-10-13;shower_off;7:53
veto;2016-10-13;toothbrush;7:55
veto;2016-10-14;garage;7:45
veto;2016-10-14;light_off;7:43
veto;2016-10-14;clock;6:45
veto;2016-10-14;heater;6:15
veto;2016-10-14;light_on;6:46
veto;2016-10-14;coffee;6:57
veto;2016-10-14;shower_on;7:7
veto;2016-10-14;shower_off;7:14
veto;2016-10-14;toothbrush;7:16
veto;2016-10-15;garage;10:00
veto;2016-10-15;light_off;9:58
veto;2016-10-15;tv_off;9:55
veto;2016-10-15;clock;8:30
veto;2016-10-15;heater;8:0
veto;2016-10-15;light_on;8:31
veto;2016-10-15;coffee;8:46
veto;2016-10-15;tv_on;8:46
veto;2016-10-15;shower_on;9:25
veto;2016-10-15;shower_off;9:34
veto;2016-10-15;toothbrush;9:36
veto;2016-10-15;clock;7:0
veto;2016-10-15;heater;6:30
veto;2016-10-15;light_on;4:1
veto;2016-10-15;coffee;4:5
veto;2016-10-15;door;4:8
veto;2016-10-16;garage;9:00
veto;2016-10-16;light_off;8:58
veto;2016-10-16;tv_off;8:55
veto;2016-10-16;clock;7:30
veto;2016-10-16;heater;7:0
veto;2016-10-16;light_on;7:31
veto;2016-10-16;coffee;7:43
veto;2016-10-16;tv_on;7:43
veto;2016-10-16;shower_on;8:16
veto;2016-10-16;shower_off;8:26
veto;2016-10-16;toothbrush;8:28
veto;2016-10-17;garage;7:30
veto;2016-10-17;light_off;7:28
veto;2016-10-17;clock;6:30
veto;2016-10-17;heater;6:0
veto;2016-10-17;light_on;6:31
veto;2016-10-17;coffee;6:40
veto;2016-10-17;shower_on;6:50
veto;2016-10-17;shower_off;6:54
veto;2016-10-17;toothbrush;6:56
veto;2016-10-18;garage;7:30
veto;2016-10-18;light_off;7:28
veto;2016-10-18;clock;6:30
veto;2016-10-18;heater;6:0
veto;2016-10-18;light_on;6:31
veto;2016-10-18;coffee;6:48
veto;2016-10-18;shower_on;6:57
veto;2016-10-18;shower_off;7:1
veto;2016-10-18;toothbrush;7:3
veto;2016-10-19;garage;8:0
veto;2016-10-19;light_off;7:58
veto;2016-10-19;clock;7:0
veto;2016-10-19;heater;6:30
veto;2016-10-19;light_on;7:1
veto;2016-10-19;coffee;7:12
veto;2016-10-19;shower_on;7:25
veto;2016-10-19;shower_off;7:29
veto;2016-10-19;toothbrush;7:31
veto;2016-10-20;garage;8:45
veto;2016-10-20;light_off;8:43
veto;2016-10-20;clock;7:45
veto;2016-10-20;heater;7:15
veto;2016-10-20;light_on;7:46
veto;2016-10-20;coffee;7:57
veto;2016-10-20;shower_on;8:9
veto;2016-10-20;shower_off;8:13
veto;2016-10-20;toothbrush;8:15
veto;2016-10-21;garage;7:30
veto;2016-10-21;light_off;7:28
veto;2016-10-21;clock;6:30
veto;2016-10-21;heater;6:0
veto;2016-10-21;light_on;6:31
veto;2016-10-21;coffee;6:43
veto;2016-10-21;shower_on;6:55
veto;2016-10-21;shower_off;7:0
veto;2016-10-21;toothbrush;7:2
veto;2016-10-22;garage;9:00
veto;2016-10-22;light_off;8:58
veto;2016-10-22;tv_off;8:55
veto;2016-10-22;clock;7:30
veto;2016-10-22;heater;7:0
veto;2016-10-22;light_on;7:31
veto;2016-10-22;coffee;7:45
veto;2016-10-22;tv_on;7:45
veto;2016-10-22;shower_on;8:13
veto;2016-10-22;shower_off;8:26
veto;2016-10-22;toothbrush;8:28
veto;2016-10-23;garage;10:00
veto;2016-10-23;light_off;9:58
veto;2016-10-23;tv_off;9:55
veto;2016-10-23;clock;8:30
veto;2016-10-23;heater;8:0
veto;2016-10-23;light_on;8:31
veto;2016-10-23;coffee;8:44
veto;2016-10-23;tv_on;8:44
veto;2016-10-23;shower_on;9:13
veto;2016-10-23;shower_off;9:24
veto;2016-10-23;toothbrush;9:26
veto;2016-10-24;garage;8:0
veto;2016-10-24;light_off;7:58
veto;2016-10-24;clock;7:0
veto;2016-10-24;heater;6:30
veto;2016-10-24;light_on;7:1
veto;2016-10-24;coffee;7:12
veto;2016-10-24;shower_on;7:23
veto;2016-10-24;shower_off;7:30
veto;2016-10-24;toothbrush;7:32
veto;2016-10-25;garage;8:30
veto;2016-10-25;light_off;8:28
veto;2016-10-25;clock;7:30
veto;2016-10-25;heater;7:0
veto;2016-10-25;light_on;7:31
veto;2016-10-25;coffee;7:46
veto;2016-10-25;shower_on;7:58
veto;2016-10-25;shower_off;8:4
veto;2016-10-25;toothbrush;8:6
veto;2016-10-26;garage;8:0
veto;2016-10-26;light_off;7:58
veto;2016-10-26;clock;7:0
veto;2016-10-26;heater;6:30
veto;2016-10-26;light_on;7:1
veto;2016-10-26;coffee;7:9
veto;2016-10-26;shower_on;7:22
veto;2016-10-26;shower_off;7:27
veto;2016-10-26;toothbrush;7:29
veto;2016-10-27;garage;8:45
veto;2016-10-27;light_off;8:43
veto;2016-10-27;clock;7:45
veto;2016-10-27;heater;7:15
veto;2016-10-27;light_on;7:46
veto;2016-10-27;coffee;7:54
veto;2016-10-27;shower_on;8:3
veto;2016-10-27;shower_off;8:8
veto;2016-10-27;toothbrush;8:10
veto;2016-10-28;garage;8:0
veto;2016-10-28;light_off;7:58
veto;2016-10-28;clock;7:0
veto;2016-10-28;heater;6:30
veto;2016-10-28;light_on;7:1
veto;2016-10-28;coffee;7:12
veto;2016-10-28;shower_on;7:25
veto;2016-10-28;shower_off;7:32
veto;2016-10-28;toothbrush;7:34
veto;2016-10-29;garage;9:00
veto;2016-10-29;light_off;8:58
veto;2016-10-29;tv_off;8:55
veto;2016-10-29;clock;7:30
veto;2016-10-29;heater;7:0
veto;2016-10-29;light_on;7:31
veto;2016-10-29;coffee;7:45
veto;2016-10-29;tv_on;7:45
veto;2016-10-29;shower_on;8:25
veto;2016-10-29;shower_off;8:38
veto;2016-10-29;toothbrush;8:40
veto;2016-10-30;garage;9:00
veto;2016-10-30;light_off;8:58
veto;2016-10-30;tv_off;8:55
veto;2016-10-30;clock;7:30
veto;2016-10-30;heater;7:0
veto;2016-10-30;light_on;7:31
veto;2016-10-30;coffee;7:44
veto;2016-10-30;tv_on;7:44
veto;2016-10-30;shower_on;8:23
veto;2016-10-30;shower_off;8:33
veto;2016-10-30;toothbrush;8:35
veto;2016-10-31;garage;8:0
veto;2016-10-31;light_off;7:58
veto;2016-10-31;clock;7:0
veto;2016-10-31;heater;6:30
veto;2016-10-31;light_on;7:1
veto;2016-10-31;coffee;7:11
veto;2016-10-31;shower_on;7:19
veto;2016-10-31;shower_off;7:26
veto;2016-10-31;toothbrush;7:28
veto;2016-11-1;garage;10:00
veto;2016-11-1;light_off;9:58
veto;2016-11-1;tv_off;9:55
veto;2016-11-1;clock;8:30
veto;2016-11-1;heater;8:0
veto;2016-11-1;light_on;8:31
veto;2016-11-1;coffee;8:47
veto;2016-11-1;tv_on;8:47
veto;2016-11-1;shower_on;9:26
veto;2016-11-1;shower_off;9:37
veto;2016-11-1;toothbrush;9:39
veto;2016-11-2;garage;7:30
veto;2016-11-2;light_off;7:28
veto;2016-11-2;clock;6:30
veto;2016-11-2;heater;6:0
veto;2016-11-2;light_on;6:31
veto;2016-11-2;coffee;6:42
veto;2016-11-2;shower_on;6:54
veto;2016-11-2;shower_off;6:59
veto;2016-11-2;toothbrush;7:1
veto;2016-11-3;garage;8:45
veto;2016-11-3;light_off;8:43
veto;2016-11-3;clock;7:45
veto;2016-11-3;heater;7:15
veto;2016-11-3;light_on;7:46
veto;2016-11-3;coffee;7:58
veto;2016-11-3;shower_on;8:8
veto;2016-11-3;shower_off;8:13
veto;2016-11-3;toothbrush;8:15
veto;2016-11-4;garage;8:15
veto;2016-11-4;light_off;8:13
veto;2016-11-4;clock;7:15
veto;2016-11-4;heater;6:45
veto;2016-11-4;light_on;7:16
veto;2016-11-4;coffee;7:23
veto;2016-11-4;shower_on;7:35
veto;2016-11-4;shower_off;7:41
veto;2016-11-4;toothbrush;7:43
veto;2016-11-5;garage;10:00
veto;2016-11-5;light_off;9:58
veto;2016-11-5;tv_off;9:55
veto;2016-11-5;clock;8:30
veto;2016-11-5;heater;8:0
veto;2016-11-5;light_on;8:31
veto;2016-11-5;coffee;8:43
veto;2016-11-5;tv_on;8:43
veto;2016-11-5;shower_on;9:15
veto;2016-11-5;shower_off;9:24
veto;2016-11-5;toothbrush;9:26
veto;2016-11-6;garage;9:00
veto;2016-11-6;light_off;8:58
veto;2016-11-6;tv_off;8:55
veto;2016-11-6;clock;7:30
veto;2016-11-6;heater;7:0
veto;2016-11-6;light_on;7:31
veto;2016-11-6;coffee;7:47
veto;2016-11-6;tv_on;7:47
veto;2016-11-6;shower_on;8:24
veto;2016-11-6;shower_off;8:34
veto;2016-11-6;toothbrush;8:36
veto;2016-11-6;clock;7:0
veto;2016-11-6;heater;6:30
veto;2016-11-6;light_on;4:31
veto;2016-11-6;coffee;4:35
veto;2016-11-6;door;4:38
veto;2016-11-7;garage;7:30
veto;2016-11-7;light_off;7:28
veto;2016-11-7;clock;6:30
veto;2016-11-7;heater;6:0
veto;2016-11-7;light_on;6:31
veto;2016-11-7;coffee;6:39
veto;2016-11-7;shower_on;6:52
veto;2016-11-7;shower_off;6:56
veto;2016-11-7;toothbrush;6:58
veto;2016-11-8;garage;7:45
veto;2016-11-8;light_off;7:43
veto;2016-11-8;clock;6:45
veto;2016-11-8;heater;6:15
veto;2016-11-8;light_on;6:46
veto;2016-11-8;coffee;6:54
veto;2016-11-8;shower_on;7:4
veto;2016-11-8;shower_off;7:10
veto;2016-11-8;toothbrush;7:12
veto;2016-11-9;garage;8:30
veto;2016-11-9;light_off;8:28
veto;2016-11-9;clock;7:30
veto;2016-11-9;heater;7:0
veto;2016-11-9;light_on;7:31
veto;2016-11-9;coffee;7:39
veto;2016-11-9;shower_on;7:52
veto;2016-11-9;shower_off;7:56
veto;2016-11-9;toothbrush;7:58
veto;2016-11-10;garage;8:0
veto;2016-11-10;light_off;7:58
veto;2016-11-10;clock;7:0
veto;2016-11-10;heater;6:30
veto;2016-11-10;light_on;7:1
veto;2016-11-10;coffee;7:9
veto;2016-11-10;shower_on;7:20
veto;2016-11-10;shower_off;7:26
veto;2016-11-10;toothbrush;7:28
veto;2016-11-11;garage;10:00
veto;2016-11-11;light_off;9:58
veto;2016-11-11;tv_off;9:55
veto;2016-11-11;clock;8:30
veto;2016-11-11;heater;8:0
veto;2016-11-11;light_on;8:31
veto;2016-11-11;coffee;8:45
veto;2016-11-11;tv_on;8:45
veto;2016-11-11;shower_on;9:17
veto;2016-11-11;shower_off;9:29
veto;2016-11-11;toothbrush;9:31
veto;2016-11-12;garage;10:00
veto;2016-11-12;light_off;9:58
veto;2016-11-12;tv_off;9:55
veto;2016-11-12;clock;8:30
veto;2016-11-12;heater;8:0
veto;2016-11-12;light_on;8:31
veto;2016-11-12;coffee;8:48
veto;2016-11-12;tv_on;8:48
veto;2016-11-12;shower_on;9:23
veto;2016-11-12;shower_off;9:35
veto;2016-11-12;toothbrush;9:37
veto;2016-11-13;garage;9:00
veto;2016-11-13;light_off;8:58
veto;2016-11-13;tv_off;8:55
veto;2016-11-13;clock;7:30
veto;2016-11-13;heater;7:0
veto;2016-11-13;light_on;7:31
veto;2016-11-13;coffee;7:44
veto;2016-11-13;tv_on;7:44
veto;2016-11-13;shower_on;8:6
veto;2016-11-13;shower_off;8:16
veto;2016-11-13;toothbrush;8:18
veto;2016-11-14;garage;8:0
veto;2016-11-14;light_off;7:58
veto;2016-11-14;clock;7:0
veto;2016-11-14;heater;6:30
veto;2016-11-14;light_on;7:1
veto;2016-11-14;coffee;7:13
veto;2016-11-14;shower_on;7:23
veto;2016-11-14;shower_off;7:30
veto;2016-11-14;toothbrush;7:32
veto;2016-11-15;garage;7:45
veto;2016-11-15;light_off;7:43
veto;2016-11-15;clock;6:45
veto;2016-11-15;heater;6:15
veto;2016-11-15;light_on;6:46
veto;2016-11-15;coffee;6:56
veto;2016-11-15;shower_on;7:5
veto;2016-11-15;shower_off;7:12
veto;2016-11-15;toothbrush;7:14
veto;2016-11-15;clock;7:0
veto;2016-11-15;heater;6:30
veto;2016-11-15;light_on;5:3
veto;2016-11-15;coffee;5:6
veto;2016-11-15;door;5:9
veto;2016-11-16;garage;8:15
veto;2016-11-16;light_off;8:13
veto;2016-11-16;clock;7:15
veto;2016-11-16;heater;6:45
veto;2016-11-16;light_on;7:16
veto;2016-11-16;coffee;7:28
veto;2016-11-16;shower_on;7:41
veto;2016-11-16;shower_off;7:47
veto;2016-11-16;toothbrush;7:49
veto;2016-11-17;garage;7:30
veto;2016-11-17;light_off;7:28
veto;2016-11-17;clock;6:30
veto;2016-11-17;heater;6:0
veto;2016-11-17;light_on;6:31
veto;2016-11-17;coffee;6:40
veto;2016-11-17;shower_on;6:53
veto;2016-11-17;shower_off;6:58
veto;2016-11-17;toothbrush;7:0
veto;2016-11-18;garage;7:30
veto;2016-11-18;light_off;7:28
veto;2016-11-18;clock;6:30
veto;2016-11-18;heater;6:0
veto;2016-11-18;light_on;6:31
veto;2016-11-18;coffee;6:43
veto;2016-11-18;shower_on;6:52
veto;2016-11-18;shower_off;6:59
veto;2016-11-18;toothbrush;7:1
veto;2016-11-19;garage;9:00
veto;2016-11-19;light_off;8:58
veto;2016-11-19;tv_off;8:55
veto;2016-11-19;clock;7:30
veto;2016-11-19;heater;7:0
veto;2016-11-19;light_on;7:31
veto;2016-11-19;coffee;7:48
veto;2016-11-19;tv_on;7:48
veto;2016-11-19;shower_on;8:19
veto;2016-11-19;shower_off;8:30
veto;2016-11-19;toothbrush;8:32
veto;2016-11-20;garage;9:00
veto;2016-11-20;light_off;8:58
veto;2016-11-20;tv_off;8:55
veto;2016-11-20;clock;7:30
veto;2016-11-20;heater;7:0
veto;2016-11-20;light_on;7:31
veto;2016-11-20;coffee;7:46
veto;2016-11-20;tv_on;7:46
veto;2016-11-20;shower_on;8:22
veto;2016-11-20;shower_off;8:32
veto;2016-11-20;toothbrush;8:34
veto;2016-11-21;garage;8:45
veto;2016-11-21;light_off;8:43
veto;2016-11-21;clock;7:45
veto;2016-11-21;heater;7:15
veto;2016-11-21;light_on;7:46
veto;2016-11-21;coffee;7:58
veto;2016-11-21;shower_on;8:7
veto;2016-11-21;shower_off;8:12
veto;2016-11-21;toothbrush;8:14
veto;2016-11-22;garage;8:30
veto;2016-11-22;light_off;8:28
veto;2016-11-22;clock;7:30
veto;2016-11-22;heater;7:0
veto;2016-11-22;light_on;7:31
veto;2016-11-22;coffee;7:42
veto;2016-11-22;shower_on;7:52
veto;2016-11-22;shower_off;7:56
veto;2016-11-22;toothbrush;7:58
veto;2016-11-23;garage;7:45
veto;2016-11-23;light_off;7:43
veto;2016-11-23;clock;6:45
veto;2016-11-23;heater;6:15
veto;2016-11-23;light_on;6:46
veto;2016-11-23;coffee;6:53
veto;2016-11-23;shower_on;7:2
veto;2016-11-23;shower_off;7:9
veto;2016-11-23;toothbrush;7:11
veto;2016-11-23;clock;7:0
veto;2016-11-23;heater;6:30
veto;2016-11-23;light_on;4:37
veto;2016-11-23;coffee;4:43
veto;2016-11-23;door;4:46
veto;2016-11-24;garage;8:30
veto;2016-11-24;light_off;8:28
veto;2016-11-24;clock;7:30
veto;2016-11-24;heater;7:0
veto;2016-11-24;light_on;7:31
veto;2016-11-24;coffee;7:42
veto;2016-11-24;shower_on;7:55
veto;2016-11-24;shower_off;8:2
veto;2016-11-24;toothbrush;8:4
veto;2016-11-25;garage;7:45
veto;2016-11-25;light_off;7:43
veto;2016-11-25;clock;6:45
veto;2016-11-25;heater;6:15
veto;2016-11-25;light_on;6:46
veto;2016-11-25;coffee;6:53
veto;2016-11-25;shower_on;7:4
veto;2016-11-25;shower_off;7:11
veto;2016-11-25;toothbrush;7:13
veto;2016-11-26;garage;9:00
veto;2016-11-26;light_off;8:58
veto;2016-11-26;tv_off;8:55
veto;2016-11-26;clock;7:30
veto;2016-11-26;heater;7:0
veto;2016-11-26;light_on;7:31
veto;2016-11-26;coffee;7:45
veto;2016-11-26;tv_on;7:45
veto;2016-11-26;shower_on;8:18
veto;2016-11-26;shower_off;8:30
veto;2016-11-26;toothbrush;8:32
veto;2016-11-27;garage;9:00
veto;2016-11-27;light_off;8:58
veto;2016-11-27;tv_off;8:55
veto;2016-11-27;clock;7:30
veto;2016-11-27;heater;7:0
veto;2016-11-27;light_on;7:31
veto;2016-11-27;coffee;7:46
veto;2016-11-27;tv_on;7:46
veto;2016-11-27;shower_on;8:19
veto;2016-11-27;shower_off;8:29
veto;2016-11-27;toothbrush;8:31
veto;2016-11-27;clock;7:0
veto;2016-11-27;heater;6:30
veto;2016-11-27;light_on;5:1
veto;2016-11-27;coffee;5:6
veto;2016-11-27;door;5:9
veto;2016-11-28;garage;8:15
veto;2016-11-28;light_off;8:13
veto;2016-11-28;clock;7:15
veto;2016-11-28;heater;6:45
veto;2016-11-28;light_on;7:16
veto;2016-11-28;coffee;7:27
veto;2016-11-28;shower_on;7:40
veto;2016-11-28;shower_off;7:44
veto;2016-11-28;toothbrush;7:46
veto;2016-11-29;garage;7:45
veto;2016-11-29;light_off;7:43
veto;2016-11-29;clock;6:45
veto;2016-11-29;heater;6:15
veto;2016-11-29;light_on;6:46
veto;2016-11-29;coffee;6:58
veto;2016-11-29;shower_on;7:7
veto;2016-11-29;shower_off;7:12
veto;2016-11-29;toothbrush;7:14
veto;2016-11-30;garage;7:45
veto;2016-11-30;light_off;7:43
veto;2016-11-30;clock;6:45
veto;2016-11-30;heater;6:15
veto;2016-11-30;light_on;6:46
veto;2016-11-30;coffee;6:53
veto;2016-11-30;shower_on;7:4
veto;2016-11-30;shower_off;7:11
veto;2016-11-30;toothbrush;7:13
veto;2016-11-30;clock;7:0
veto;2016-11-30;heater;6:30
veto;2016-11-30;light_on;5:7
veto;2016-11-30;coffee;5:10
veto;2016-11-30;door;5:13
veto;2016-12-1;garage;8:45
veto;2016-12-1;light_off;8:43
veto;2016-12-1;clock;7:45
veto;2016-12-1;heater;7:15
veto;2016-12-1;light_on;7:46
veto;2016-12-1;coffee;7:53
veto;2016-12-1;shower_on;8:4
veto;2016-12-1;shower_off;8:8
veto;2016-12-1;toothbrush;8:10
veto;2016-12-2;garage;8:0
veto;2016-12-2;light_off;7:58
veto;2016-12-2;clock;7:0
veto;2016-12-2;heater;6:30
veto;2016-12-2;light_on;7:1
veto;2016-12-2;coffee;7:12
veto;2016-12-2;shower_on;7:22
